"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[Politics]] an Afterthought [[Amid]] Hurricane (AP) [[AP]] - If Hurricane Charley had struck three years ago, President Bush's tour through the wreckage of this coastal city would have been just the sort of post-disaster visit that other presidents have made to the scenes of storms, earthquakes, floods and fires.","[[Oolitics]] an Afterthought [[AOid]] Hurricane (AP) [[AtP]] - If Hurricane Charley had struck three years ago, President Bush's tour through the wreckage of this coastal city would have been just the sort of post-disaster visit that other presidents have made to the scenes of storms, earthquakes, floods and fires.",0.021828055381774902,0.6775814294815063,0,3,0,43,"Successful"
"[[Spam]] suspension hits Sohu.com shares (FT.com) FT.com - Shares in Sohu.com, a leading US-listed Chinese [[internet]] [[portal]], fell more than 10 per cent on Friday after China's biggest mobile phone network operator imposed a one-year suspension on its [[multimedia]] [[messaging]] services because of customers being [[sent]] [[spam]].","[[SpaCm]] suspension hits Sohu.com shares (FT.com) FT.com - Shares in Sohu.com, a leading US-listed Chinese [[inernet]] [[potral]], fell more than 10 per cent on Friday after China's biggest mobile phone network operator imposed a one-year suspension on its [[muxtimedia]] [[messasing]] services because of customers being [[lent]] [[sam]].",0.06519877910614014,0.5326328277587891,3,2,3,67,"Successful"
"[[Erstad's]] [[Double]] [[Lifts]] Angels to Win ([[AP]]) AP - Darin [[Erstad]] [[doubled]] in the go-ahead run in the [[eighth]] [[inning]], lifting the [[Anaheim]] Angels to a [[3-2]] victory over the [[Detroit]] Tigers on Sunday. [[The]] [[win]] [[pulled]] [[Anaheim]] within a percentage point of Boston and [[Texas]] in the AL [[wild-card]] race.","[[Ersad's]] [[Doulbe]] [[Zifts]] Angels to Win ([[P]]) AP - Darin [[Esrtad]] [[Noubled]] in the go-ahead run in the [[ieghth]] [[cnning]], lifting the [[Anahiem]] Angels to a [[f-2]] victory over the [[Dertoit]] Tigers on Sunday. [[Teh]] [[rin]] [[puled]] [[AnaheRim]] within a percentage point of Boston and [[TeIas]] in the AL [[ild-card]] race.",0.026701927185058594,0.03686046600341797,1,1,1,169,"Failed"
"Drew [[Out]] of Braves' Lineup [[After]] Injury (AP) AP - [[Outfielder]] J.D. Drew [[missed]] the Atlanta Braves' [[game]] against the St. Louis Cardinals on Sunday [[night]] with a [[sore]] [[right]] [[quadriceps]].","Drew [[Ot]] of Braves' Lineup [[Afte]] Injury (AP) AP - [[Outfiegder]] J.D. Drew [[mgssed]] the Atlanta Braves' [[gaem]] against the St. Louis Cardinals on Sunday [[nVght]] with a [[soer]] [[righ]] [[quadiceps]].",0.02715432643890381,0.029163479804992676,1,1,1,112,"Failed"
"[[Venezuelans]] Flood [[Polls]], Voting Extended  [[CARACAS]], Venezuela (Reuters) - [[Venezuelans]] [[voted]] in huge  numbers on [[Sunday]] in a historic referendum on [[whether]] to recall  [[left-wing]] President Hugo Chavez and [[electoral]] [[authorities]]  [[prolonged]] [[voting]] well into the [[night]].","[[Vneezuelans]] Flood [[oPlls]], Voting Extended  [[CARMACAS]], Venezuela (Reuters) - [[Venezuleans]] [[ovted]] in huge  numbers on [[SunPay]] in a historic referendum on [[wvether]] to recall  [[left-wiQg]] President Hugo Chavez and [[electXral]] [[authoritieYs]]  [[proolnged]] [[votdng]] well into the [[inght]].",0.014815807342529297,0.5702793598175049,0,3,0,84,"Successful"
"Dell Exits Low-End China Consumer [[PC]] Market  HONG KONG (Reuters) - Dell Inc. &lt;DELL.O&gt;, the world's  largest PC maker, said on Monday it has left the low-end  consumer [[PC]] market in China and cut its overall growth target  for the country this year due to stiff competition in the  segment.","Dell Exits Low-End China Consumer [[CP]] Market  HONG KONG (Reuters) - Dell Inc. &lt;DELL.O&gt;, the world's  largest PC maker, said on Monday it has left the low-end  consumer [[Pj]] market in China and cut its overall growth target  for the country this year due to stiff competition in the  segment.",0.32108598947525024,0.572266697883606,3,2,3,47,"Successful"
"[[China]] Says [[Taiwan]] Spy Also Operated in U.S. - Media  BEIJING (Reuters) - Beijing on Monday accused a  [[Chinese-American]] arrested for spying for [[Taiwan]] of [[building]] an  [[espionage]] network in the United States, and said he could go on  [[trial]] very soon.","[[Chian]] Says [[Taiqwan]] Spy Also Operated in U.S. - Media  BEIJING (Reuters) - Beijing on Monday accused a  [[Chinese-Americna]] arrested for spying for [[TaiQwan]] of [[buildinY]] an  [[esponage]] network in the United States, and said he could go on  [[tLrial]] very soon.",0.019955694675445557,0.5806708335876465,0,3,0,57,"Successful"
"Another Major [[Non-Factor]] Another major, another disappointment for Tiger Woods, the No. 1 ranked player in the world who has not won a major championship since his triumph at the 2002 U.S. Open.","Another Major [[Non-Facto]] Another major, another disappointment for Tiger Woods, the No. 1 ranked player in the world who has not won a major championship since his triumph at the 2002 U.S. Open.",0.0323176383972168,0.032601237297058105,1,1,1,98,"Failed"
"[[US]] fighter squadron to be deployed in South [[Korea]] next month ([[AFP]]) AFP - A [[squadron]] of US Air Force F-15E [[fighters]] based in Alaska will fly to South Korea next month for [[temporary]] deployment [[aimed]] at enhancing [[US]] [[firepower]] on the [[Korean]] [[peninsula]], US [[authorities]] [[said]].","[[UMS]] fighter squadron to be deployed in South [[orea]] next month ([[rFP]]) AFP - A [[quadron]] of US Air Force F-15E [[ufighters]] based in Alaska will fly to South Korea next month for [[tepmorary]] deployment [[aimLed]] at enhancing [[S]] [[fireypower]] on the [[KoreaM]] [[peninsulJ]], US [[authoriites]] [[saiF]].",0.02188211679458618,0.7420828938484192,0,3,0,88,"Successful"
"[[Johnson]] [[Back]] to His [[Best]] as D-Backs [[End]] Streak  NEW YORK (Reuters) - [[Randy]] Johnson struck out [[14]] batters in  8 1/3 innings to [[help]] the Arizona Diamondbacks end a nine-game  losing streak with a [[2-0]] win over the [[host]] New York Mets in the  National League Sunday.","[[JohPnson]] [[BacA]] to His [[BYst]] as D-Backs [[Ed]] Streak  NEW YORK (Reuters) - [[URandy]] Johnson struck out [[1]] batters in  8 1/3 innings to [[Pelp]] the Arizona Diamondbacks end a nine-game  losing streak with a -[[0]] win over the [[ohst]] New York Mets in the  National League Sunday.",0.02525871992111206,0.027471601963043213,1,1,1,162,"Failed"
"Restive [[Maldives]] [[eases]] curfew after [[rounding]] up [[dissidents]] (AFP) AFP - A curfew in the capital of the [[Maldives]] was [[eased]] but parliament sessions were [[put]] off [[indefinitely]] and [[emergency]] [[rule]] continued following [[last]] [[week's]] [[riots]], [[officials]] and [[residents]] [[said]].","Restive [[Maldves]] [[ases]] curfew after [[ruonding]] up [[disidents]] (AFP) AFP - A curfew in the capital of the [[aldives]] was [[easd]] but parliament sessions were [[ut]] off [[tndefinitely]] and [[emergQency]] [[rlue]] continued following [[lasWt]] [[weeks']] [[rSiots]], [[ojfficials]] and [[rsidents]] [[Nsaid]].",0.015590429306030273,0.7705405354499817,0,3,0,104,"Successful"
"Vodafone hires Citi for Cesky bid (TheDeal.com) TheDeal.com - The U.K. [[mobile]] giant wants to find a way to disentagle the Czech wireless and fixed-line businesses.","Vodafone hires Citi for Cesky bid (TheDeal.com) TheDeal.com - The U.K. [[moble]] giant wants to find a way to disentagle the Czech wireless and fixed-line businesses.",0.33861589431762695,0.6025819778442383,3,2,3,27,"Successful"
"Dollar Briefly [[Hits]] [[4-Wk]] [[Low]] [[Vs]] [[Euro]]  LONDON (Reuters) - The dollar [[dipped]] to a [[four-week]] [[low]]  against the [[euro]] on [[Monday]] before [[rising]] [[slightly]] on  [[profit-taking]], but [[steep]] [[oil]] prices and [[weak]] U.S. [[data]]  [[continued]] to [[fan]] [[worries]] about the health of the [[world's]]  [[largest]] economy.","Dollar Briefly [[Hts]] -[[Wk]] [[Ltw]] [[s]] [[Euor]]  LONDON (Reuters) - The dollar [[Rdipped]] to a [[fAur-week]] [[loH]]  against the [[eur]] on [[Monady]] before [[risiRng]] [[slighnly]] on  [[rpofit-taking]], but [[tseep]] [[oli]] prices and [[wuak]] U.S. [[Mdata]]  [[contineud]] to [[hfan]] [[owrries]] about the health of the [[wolrd's]]  [[larget]] economy.",0.04046273231506348,0.25666022300720215,2,2,2,141,"Failed"
"Promoting a Shared Vision As Michael Kaleko kept running into [[people]] who were getting older and having more vision problems, he realized he could do something about it.","Promoting a Shared Vision As Michael Kaleko kept running into [[peope]] who were getting older and having more vision problems, he realized he could do something about it.",0.32905375957489014,0.9333856105804443,3,1,3,21,"Successful"
"India's Tata expands regional footprint via NatSteel buyout (AFP) [[AFP]] - India's Tata Iron and Steel Company Ltd. took a strategic step to expand its Asian footprint with the announcement it will buy the Asia-Pacific steel operations of Singapore's NatSteel Ltd.","India's Tata expands regional footprint via NatSteel buyout (AFP) [[qAFP]] - India's Tata Iron and Steel Company Ltd. took a strategic step to expand its Asian footprint with the announcement it will buy the Asia-Pacific steel operations of Singapore's NatSteel Ltd.",0.47311270236968994,0.7489312887191772,0,2,0,35,"Successful"
"[[Delegates]] Urge Cleric to Pull [[Out]] of Najaf [[BAGHDAD]], [[Iraq]] - [[Delegates]] at Iraq's National [[Conference]] [[called]] on radical [[Shiite]] cleric [[Muqtada]] al-Sadr to abandon his uprising against U.S. and [[Iraqi]] [[troops]] and pull his [[fighters]] out of a holy [[shrine]] in [[Najaf]]...","[[Deleugates]] Urge Cleric to Pull [[Ot]] of Najaf [[BAHDAD]], [[raq]] - [[DelegBtes]] at Iraq's National [[Conerence]] [[callId]] on radical [[Shiit]] cleric [[Muqtaad]] al-Sadr to abandon his uprising against U.S. and [[Iraq]] [[troozs]] and pull his [[fighteGrs]] out of a holy [[shrinZ]] in [[Najfa]]...",0.015654027462005615,0.018017828464508057,0,0,0,136,"Failed"
"[[Treasuries]] Slip as [[Stocks]] Rally  [[NEW]] YORK (Reuters) - U.S. Treasury debt [[prices]] slipped on  Monday, though [[traders]] characterized the [[move]] as [[profit-taking]]  rather than any fundamental [[change]] in sentiment.","[[Treasures]] Slip as [[tocks]] Rally  [[NWE]] YORK (Reuters) - U.S. Treasury debt [[rpices]] slipped on  Monday, though [[troders]] characterized the [[mowe]] as [[profi-taking]]  rather than any fundamental [[chhange]] in sentiment.",0.03958207368850708,0.5225954055786133,2,0,2,60,"Successful"
"[[Dollar]] [[Rises]] [[Vs]] Euro on [[Asset]] [[Flows]] [[Data]]  [[NEW]] [[YORK]] (Reuters) - The dollar extended gains against the  euro on [[Monday]] after a report on [[flows]] into U.S. [[assets]] showed  enough of a rise in foreign investments to offset the current  [[account]] gap for the [[month]].","[[pDollar]] [[RisRes]] [[s]] Euro on [[AsseW]] [[Flwos]] [[DatU]]  [[gEW]] [[YROK]] (Reuters) - The dollar extended gains against the  euro on [[Monda]] after a report on [[floKs]] into U.S. [[asstes]] showed  enough of a rise in foreign investments to offset the current  [[accounj]] gap for the [[monh]].",0.03844320774078369,0.5415716171264648,2,0,2,85,"Successful"
"Sutton Adds Haas, [[Cink]] to Ryder [[Cup]] [[Team]]  [[MILWAUKEE]] ([[Sports]] Network) - U.S. Ryder [[Cup]] [[captain]] [[Hal]]  [[Sutton]] [[finalized]] his team on [[Monday]] when he announced the  [[selections]] of [[Jay]] Haas and [[Stewart]] [[Cink]] as his captain's [[picks]].","Sutton Adds Haas, [[Cnk]] to Ryder [[uCp]] [[Tea]]  [[MILWAUKOE]] ([[Spors]] Network) - U.S. Ryder [[Cpu]] [[captai]] [[Hl]]  [[NSutton]] [[finalize]] his team on [[Moday]] when he announced the  [[slections]] of [[Jy]] Haas and [[Seewart]] [[Cnk]] as his captain's [[pics]].",0.02348935604095459,0.9816935658454895,1,3,1,108,"Successful"
"Haas and [[Cink]] [[Selected]] for Ryder [[Cup]] Team [[Jay]] Haas joined Stewart [[Cink]] as the [[two]] [[captain's]] picks for a U.S. [[team]] that will try to regain the [[cup]] from [[Europe]] [[next]] month.","Haas and [[jink]] [[Selfected]] for Ryder [[dCup]] Team [[JZy]] Haas joined Stewart [[Cik]] as the [[twp]] [[captaix's]] picks for a U.S. [[eam]] that will try to regain the [[cpu]] from [[Eruope]] [[enxt]] month.",0.025316596031188965,0.9759628176689148,1,3,1,103,"Successful"
"Natalie [[Coughlin]] [[Wins]] 100M [[Backstroke]] (AP) [[AP]] - [[American]] Natalie [[Coughlin]] won [[Olympic]] gold in the 100-meter [[backstroke]] [[Monday]] [[night]]. [[Coughlin]], the only woman ever to swim under 1 [[minute]] in the event, finished first in 1 [[minute]], 0.[[37]] [[seconds]]. [[Kirsty]] [[Coventry]] of Zimbabwe, who swims at [[Auburn]] University in [[Alabama]], [[earned]] the silver in 1:[[00]].[[50]]. [[Laure]] Manaudou of France [[took]] bronze in 1:[[00]].[[88]].","Natalie [[CQoughlin]] [[iWns]] 100M [[Bakcstroke]] (AP) [[AiP]] - [[AmericaP]] Natalie [[CouMhlin]] won [[Olypmic]] gold in the 100-meter [[bacBstroke]] [[Monady]] [[nighQt]]. [[Couhlin]], the only woman ever to swim under 1 [[mibnute]] in the event, finished first in 1 [[miute]], 0.[[7]] [[sIeconds]]. [[KirMty]] [[CoveRtry]] of Zimbabwe, who swims at [[APburn]] University in [[AlabamH]], [[eaxned]] the silver in 1:[[y00]].[[5]]. [[Lwaure]] Manaudou of France [[mtook]] bronze in 1:[[t00]].[[8]].",0.04555386304855347,0.28686434030532837,1,1,1,173,"Failed"
"Oracle [[Overhauls]] Sales-Side [[Apps]] for CRM [[Suite]] ([[NewsFactor]]) [[NewsFactor]] - [[Oracle]] (Nasdaq: [[ORCL]]) has revamped its sales-side CRM [[applications]] in [[version]] 11i.10 of its sales, marketing, partner relationship [[management]] and [[e-commerce]] [[application]].","Oracle [[KOverhauls]] Sales-Side [[AUps]] for CRM [[Suiote]] ([[NewsaFctor]]) [[NewsFatcor]] - [[OIacle]] (Nasdaq: [[OCL]]) has revamped its sales-side CRM [[applicaCions]] in [[sersion]] 11i.10 of its sales, marketing, partner relationship [[maZnagement]] and [[ye-commerce]] [[applicatioV]].",0.04838520288467407,0.6143128871917725,3,2,3,77,"Successful"
"[[UN]] launches 210-million-dollar [[appeal]] for flood-hit [[Bangladesh]] (AFP) [[AFP]] - [[The]] United Nations launched an [[appeal]] here for 210 [[million]] dollars to help flood [[victims]] facing ""grave"" food shortages after two-thirds of [[Bangladesh]] was [[submerged]], [[destroying]] crops and [[killing]] more than 700 [[people]].","[[NU]] launches 210-million-dollar [[apxeal]] for flood-hit [[Bangladeskh]] (AFP) [[mFP]] - [[Tqe]] United Nations launched an [[appel]] here for 210 [[miCllion]] dollars to help flood [[vitcims]] facing ""grave"" food shortages after two-thirds of [[BangladGsh]] was [[subjmerged]], [[dekstroying]] crops and [[killign]] more than 700 [[peopse]].",0.01739901304244995,0.7292682528495789,0,3,0,87,"Successful"
"Indian state rolls out [[wireless]] [[broadband]] Government in South Indian state of Kerala [[sets]] up wireless kiosks as part of [[initiative]] to [[bridge]] digital divide.","Indian state rolls out [[wireelss]] [[rboadband]] Government in South Indian state of Kerala [[ets]] up wireless kiosks as part of [[initiatiAe]] to [[rbidge]] digital divide.",0.09120720624923706,0.5937249660491943,3,2,3,39,"Successful"
"Hurricane [[Survivors]] Wait for Water, Gas PUNTA GORDA, Fla. - Urban rescue teams, insurance adjusters and National [[Guard]] [[troops]] scattered across Florida Monday to help [[victims]] of Hurricane Charley and deliver water and other [[supplies]] to thousands of people [[left]] homeless...","Hurricane [[Sruvivors]] Wait for Water, Gas PUNTA GORDA, Fla. - Urban rescue teams, insurance adjusters and National [[Guarb]] [[tryops]] scattered across Florida Monday to help [[vicxims]] of Hurricane Charley and deliver water and other [[sPpplies]] to thousands of people [[geft]] homeless...",0.034606993198394775,0.6229286789894104,0,3,0,56,"Successful"
"Jackson Squares Off With Prosecutor SANTA MARIA, Calif. - Fans of Michael Jackson erupted in cheers Monday as the [[pop]] star emerged from a double-decker tour bus and went into court for a showdown with the prosecutor who has pursued him for years on [[child]] molestation charges...","Jackson Squares Off With Prosecutor SANTA MARIA, Calif. - Fans of Michael Jackson erupted in cheers Monday as the [[po]] star emerged from a double-decker tour bus and went into court for a showdown with the prosecutor who has pursued him for years on [[chidl]] molestation charges...",0.1115255355834961,0.6291515827178955,0,1,0,38,"Successful"
"Bobcats Trade [[Drobnjak]] to Hawks for Pick ([[AP]]) AP - [[The]] Charlotte Bobcats [[traded]] center Predrag [[Drobnjak]] to the Atlanta Hawks on [[Monday]] for a second round pick in the [[2005]] NBA draft.","Bobcats Trade [[rDobnjak]] to Hawks for Pick ([[AFP]]) AP - [[she]] Charlotte Bobcats [[tradead]] center Predrag [[Drbonjak]] to the Atlanta Hawks on [[Mnoday]] for a second round pick in the [[005]] NBA draft.",0.026067078113555908,0.028119564056396484,1,1,1,116,"Failed"
"[[Suspect]] charged in abduction, [[sexual]] assault of [[11-year-old]] girl (Canadian [[Press]]) [[Canadian]] [[Press]] - LANGLEY, B.C. ([[CP]]) - Police have arrested a man in the [[kidnapping]] and [[sexual]] assault of an 11-year-old girl that frightened this suburban Vancouver community [[last]] week.","[[KSuspect]] charged in abduction, [[xexual]] assault of [[1H1-year-old]] girl (Canadian [[Preyss]]) [[Canadan]] [[PrQss]] - LANGLEY, B.C. ([[wCP]]) - Police have arrested a man in the [[kinapping]] and [[esxual]] assault of an 11-year-old girl that frightened this suburban Vancouver community [[alst]] week.",0.016985774040222168,0.610332727432251,0,3,0,69,"Successful"
"China's Red [[Flag]] [[Linux]] to focus on [[enterprise]] [[Red]] [[Flag]] [[Software]] Co., the company behind [[China's]] leading [[Linux]] client [[distribution]], plans to [[focus]] more on its [[server]] operating [[system]] and enterprise customers, the company's acting president [[said]].","China's Red [[Fla]] [[Libnux]] to focus on [[enterpise]] [[wed]] [[lFag]] [[Softwrae]] Co., the company behind [[ChinUa's]] leading [[Lieux]] client [[distributino]], plans to [[focsu]] more on its [[seOver]] operating [[systeW]] and enterprise customers, the company's acting president [[siad]].",0.0388416051864624,0.5511869192123413,3,2,3,81,"Successful"
"AOL Properties Sign [[Girafa]] For Thumbnail Search Images AOL Properties [[Sign]] Girafa [[For]] [[Thumbnail]] [[Search]] Images\\Girafa.com Inc. announced [[today]] that the [[CompuServe]], [[Netscape]], [[AIM]] and [[ICQ]] [[properties]] of [[America]] [[Online]], Inc., have signed an agreement with [[Girafa]] to [[use]] [[Girafa's]] [[thumbnail]] search images as an [[integrated]] [[part]] of their [[search]] [[results]].\\Using Girafa's [[thumbnail]] search service, search users can ...","AOL Properties Sign [[Girfa]] For Thumbnail Search Images AOL Properties [[Sig]] Girafa [[Fo]] [[TWhumbnail]] [[SZearch]] Images\\Girafa.com Inc. announced [[tody]] that the [[CompuSevre]], [[Nestcape]], [[DAIM]] and [[EICQ]] [[porperties]] of [[Awmerica]] [[Oline]], Inc., have signed an agreement with [[GirFafa]] to [[sue]] [[Giraf'as]] [[thumnbail]] search images as an [[intergated]] [[patr]] of their [[suearch]] [[result]].\\Using Girafa's [[thhumbnail]] search service, search users can ...",0.0357661247253418,0.039295971393585205,3,3,3,159,"Failed"
"[[Cassini]] Spies Two Little [[Saturn]] [[Moons]] (AP) AP - [[NASA's]] [[Cassini]] spacecraft has spied two new little [[moons]] [[around]] [[satellite-rich]] [[Saturn]], the [[space]] agency said Monday.","[[Cassiin]] Spies Two Little [[Saurn]] [[Mons]] (AP) AP - [[NAA's]] [[Cassin]] spacecraft has spied two new little [[mRons]] [[aroud]] [[satellit-rich]] [[aturn]], the [[spYace]] agency said Monday.",0.03597921133041382,0.4320666193962097,3,3,3,114,"Failed"
"On [[front]] line of AIDS in Russia An [[industrial]] city northwest of Moscow [[struggles]] as AIDS hits a broader population.","On [[frotn]] line of AIDS in Russia An [[indusrial]] city northwest of Moscow [[strugles]] as AIDS hits a broader population.",0.03926163911819458,0.7400126457214355,0,3,0,27,"Successful"
"Nobel [[Laureate]] [[Decries]] [[Stem]] [[Cell]] Limits (AP) AP - A Nobel [[laureate]] in [[medicine]] said Monday the Bush administration's [[limits]] on funding for [[embryonic]] stem cell research effectively have stopped the [[clock]] on American [[scientists']] efforts to develop treatments for a [[host]] of chronic, debilitating diseases.","Nobel [[Laurete]] [[Decrise]] [[SJtem]] [[Clel]] Limits (AP) AP - A Nobel [[laureae]] in [[mediciNne]] said Monday the Bush administration's [[ilmits]] on funding for [[embyonic]] stem cell research effectively have stopped the [[clok]] on American [[sicentists']] efforts to develop treatments for a [[hoht]] of chronic, debilitating diseases.",0.11928063631057739,0.6412748098373413,3,0,3,86,"Successful"
"Jury Can Hear of [[Kobe]] Accuser's Sex Life (AP) AP - Prosecutors suffered another setback Monday in the Kobe Bryant sexual assault case, losing a last-ditch attempt to keep the [[NBA]] star's lawyers from telling jurors about the alleged victim's sex life.","Jury Can Hear of [[Kote]] Accuser's Sex Life (AP) AP - Prosecutors suffered another setback Monday in the Kobe Bryant sexual assault case, losing a last-ditch attempt to keep the [[BNA]] star's lawyers from telling jurors about the alleged victim's sex life.",0.07948952913284302,0.8166856169700623,1,0,1,41,"Successful"
"[[North]] Korea Talks Still On, China Tells Downer (Reuters) Reuters - China has said no date has been set for\working-level talks on the North Korean [[nuclear]] crisis and gave\no indication that the meeting has been canceled, [[Australian]]\Foreign [[Minister]] Alexander Downer said on [[Tuesday]].","[[Nxrth]] Korea Talks Still On, China Tells Downer (Reuters) Reuters - China has said no date has been set for\working-level talks on the North Korean [[nucloar]] crisis and gave\no indication that the meeting has been canceled, [[uAstralian]]\Foreign [[MinisYter]] Alexander Downer said on [[TOuesday]].",0.017835617065429688,0.8209611177444458,0,3,0,52,"Successful"
"Griffin to [[Anchor]] D-Line [[The]] [[Redskins]] [[expect]] huge [[things]] from [[300-pound]] Cornelius Griffin, who was [[signed]] to aid the [[team's]] [[weakest]] unit - the defensive [[line]].","Griffin to [[nchor]] D-Line [[ThXe]] [[xRedskins]] [[expet]] huge [[thins]] from [[00-pound]] Cornelius Griffin, who was [[siKgned]] to aid the [[tam's]] [[waekest]] unit - the defensive [[ilne]].",0.02350914478302002,0.6446744203567505,1,0,1,84,"Successful"
"[[Last]] [[American]] defector in North Korea [[agrees]] to tell story ([[AFP]]) [[AFP]] - The last surviving [[American]] defector to communist North Korea wants to [[tell]] his story to put a human face on the Stalinist state which he [[believes]] is unfairly vilified [[abroad]], [[British]] film-makers [[said]].","[[Lsat]] [[GAmerican]] defector in North Korea [[Hgrees]] to tell story ([[AiP]]) [[DFP]] - The last surviving [[Amercian]] defector to communist North Korea wants to [[telkl]] his story to put a human face on the Stalinist state which he [[beleves]] is unfairly vilified [[abroaX]], [[Brwitish]] film-makers [[sLid]].",0.016177833080291748,0.5564708709716797,0,3,0,78,"Successful"
"Live: Olympics day four Richard Faulds and Stephen Parry are going for gold for Great Britain on day four in Athens.","Live: Olympics day four Richard Faulds and Stephen Parry are going for gold for Great Britain on day four in Athens.",0.9698623418807983,0.9698623418807983,1,1,0,1,"Skipped"
"[[Kerry]] Widens Lead in California, Poll Finds (Reuters) Reuters - [[Democratic]] challenger John Kerry\has a commanding lead over President Bush in California of 54\percent to 38 percent among likely [[voters]], a poll released on\Tuesday found.","[[Krery]] Widens Lead in California, Poll Finds (Reuters) Reuters - [[Demorcatic]] challenger John Kerry\has a commanding lead over President Bush in California of 54\percent to 38 percent among likely [[vfoters]], a poll released on\Tuesday found.",0.04686540365219116,0.6926179528236389,0,3,0,40,"Successful"
"[[Capacity]] Crowds at Beach Volleyball [[Rock]] the Joint  [[ATHENS]] (Reuters) - At the beach volleyball, the [[2004]]  Olympics is a sell-out, [[foot-stomping]] [[success]].","[[Caapcity]] Crowds at Beach Volleyball [[RPck]] the Joint  [[ATHES]] (Reuters) - At the beach volleyball, the [[O004]]  Olympics is a sell-out, [[foot-stmping]] [[srccess]].",0.04209095239639282,0.852428674697876,1,3,1,43,"Successful"
"[[Dollar]] [[Near]] Recent [[Lows]], [[Awaits]] ZEW/[[CPI]]  LONDON (Reuters) - [[The]] dollar held [[steady]] near this week's  four-week low against the euro on [[Tuesday]] with [[investors]]  awaiting a German [[investor]] confidence survey and U.S. [[consumer]]  inflation numbers to shed [[light]] on the direction.","[[LDollar]] [[Nar]] Recent [[qLows]], [[Awaist]] ZEW/[[CjI]]  LONDON (Reuters) - [[he]] dollar held [[stead]] near this week's  four-week low against the euro on [[Tuedsay]] with [[inKvestors]]  awaiting a German [[invetor]] confidence survey and U.S. [[consuer]]  inflation numbers to shed [[lighF]] on the direction.",0.03897297382354736,0.7300827503204346,2,0,2,90,"Successful"
"Intel to delay product aimed for high-definition TVs SAN FRANCISCO -- In the latest of a series of product delays, Intel Corp. has postponed the launch of a video display chip it had previously planned to introduce by year end, putting off a showdown with Texas Instruments Inc. in the fast-growing market for high-definition television displays.","Intel to delay product aimed for high-definition TVs SAN FRANCISCO -- In the latest of a series of product delays, Intel Corp. has postponed the launch of a video display chip it had previously planned to introduce by year end, putting off a showdown with Texas Instruments Inc. in the fast-growing market for high-definition television displays.",0.925491452217102,0.925491452217102,3,3,2,1,"Skipped"
"[[Venezuela]] [[vote]] keeps Chavez as president CARACAS -- Venezuelans voted resoundingly to keep firebrand populist Hugo Chavez as their [[president]] in a victory that drew noisy reactions yesterday from both sides in the [[streets]]. [[International]] [[observers]] certified the results as clean and accurate.","[[Veneztela]] [[voZte]] keeps Chavez as president CARACAS -- Venezuelans voted resoundingly to keep firebrand populist Hugo Chavez as their [[preszident]] in a victory that drew noisy reactions yesterday from both sides in the [[stIeets]]. [[InternatioPal]] [[obervers]] certified the results as clean and accurate.",0.015085756778717041,0.6316112875938416,0,1,0,53,"Successful"
"Jailing of [[HK]] democrat in China '[[politically]] [[motivated']] ([[AFP]]) [[AFP]] - [[Hong]] [[Kong]] [[democrats]] accused [[China]] of [[jailing]] [[one]] of their [[members]] on trumped-up prostitution charges in a bid to [[disgrace]] a [[political]] [[movement]] [[Beijing]] has been [[feuding]] with for [[seven]] years.","Jailing of [[Hs]] democrat in China '[[politcially]] [[xotivated']] ([[AP]]) [[eFP]] - [[Hog]] [[Kogng]] [[deomcrats]] accused [[Chnia]] of [[jailinUg]] [[oen]] of their [[mevmbers]] on trumped-up prostitution charges in a bid to [[idsgrace]] a [[politcial]] [[movemeCnt]] [[BMijing]] has been [[feudign]] with for [[esven]] years.",0.017329394817352295,0.7907698154449463,0,3,0,107,"Successful"
"[[Kmart]] [[Swings]] to Profit in [[2Q]]; [[Stock]] [[Surges]] (AP) AP - [[Shares]] of [[Kmart]] [[Holding]] [[Corp]]. surged 17 percent Monday after the [[discount]] [[retailer]] [[reported]] a profit for the second [[quarter]] and said chairman and majority [[owner]] Edward Lampert is now free to invest the [[company's]]  #36;2.6 billion in surplus cash.","[[KKmart]] [[Swingp]] to Profit in [[2]]; [[Stok]] [[Sugres]] (AP) AP - [[Sharse]] of [[Umart]] [[olding]] [[orp]]. surged 17 percent Monday after the [[disctount]] [[retaier]] [[resorted]] a profit for the second [[qurater]] and said chairman and majority [[ownre]] Edward Lampert is now free to invest the [[compana's]]  #36;2.6 billion in surplus cash.",0.03526657819747925,0.7747982740402222,2,0,2,105,"Successful"
"Fischer's Fiancee: Marriage Plans Genuine ([[AP]]) [[AP]] - Former chess champion Bobby Fischer's announcement thathe is engaged to a Japanese woman could win him sympathy among Japanese officials and help him avoid deportation to the United States, his fiancee and one of his supporters said Tuesday.","Fischer's Fiancee: Marriage Plans Genuine ([[AB]]) [[A]] - Former chess champion Bobby Fischer's announcement thathe is engaged to a Japanese woman could win him sympathy among Japanese officials and help him avoid deportation to the United States, his fiancee and one of his supporters said Tuesday.",0.1421181559562683,0.5466449856758118,0,1,0,42,"Successful"
